Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode,Month,Year,Day,Profit Margin
ORD100128,2023-02-19,2023-02-25,CUST0390,Sneha Joshi,Home Office,Chennai,Tamil Nadu,South,Furniture,Table,Study Table,7481.98,10,0.15,336.69,UPI,February,2023,Sunday,4.500012028901441
ORD100129,2024-03-22,2024-03-27,CUST0396,Neha Joshi,Corporate,Guwahati,Assam,East,Technology,Phone,Smartphone,5787.96,2,0.1,405.16,Credit Card,March,2024,Friday,7.000048376284564
ORD100130,2024-03-22,2024-03-23,CUST0269,Kabir Singh,Consumer,Ahmedabad,Gujarat,West,Furniture,Table,Study Table,4965.69,2,0.05,471.74,Cash,March,2024,Friday,9.499988923996465
ORD100131,2024-08-29,2024-09-01,CUST0491,Arjun Nair,Consumer,Jaipur,Rajasthan,North,Technology,Phone,Smartphone,1741.33,8,0.3,-52.24,UPI,August,2024,Thursday,-3.0000057427368736
ORD100132,2024-05-17,2024-05-23,CUST0288,Neha Joshi,Corporate,Mumbai,Maharashtra,West,Furniture,Table,Study Table,4279.09,2,0.3,-128.37,UPI,May,2024,Friday,-2.9999369024722546
ORD100133,2024-01-16,2024-01-18,CUST0156,Arjun Desai,Home Office,Chennai,Tamil Nadu,South,Technology,Accessories,Keyboard,9444.81,4,0.05,897.26,Net Banking,January,2024,Tuesday,9.500032292867724
ORD100134,2024-08-31,2024-09-06,CUST0386,Diya Joshi,Home Office,Lucknow,Uttar Pradesh,North,Office Supplies,Binder,Ring Binder,6654.79,8,0.3,-199.64,Debit Card,August,2024,Saturday,-2.9999444009502927
ORD100135,2023-06-23,2023-06-27,CUST0225,Arjun Nair,Consumer,Pune,Maharashtra,West,Furniture,Table,Study Table,5126.26,4,0.1,358.84,Debit Card,June,2023,Friday,7.000035113318481
ORD100136,2024-12-21,2024-12-26,CUST0080,Vivaan Gupta,Home Office,Lucknow,Uttar Pradesh,North,Office Supplies,Storage,Plastic Storage Box,2438.51,3,0.05,231.66,Debit Card,December,2024,Saturday,9.50006356340552
ORD100137,2023-04-15,2023-04-17,CUST0493,Neha Gupta,Corporate,Pune,Maharashtra,West,Technology,Accessories,Wireless Mouse,4405.74,5,0.05,418.55,UPI,April,2023,Saturday,9.500106679014197
ORD100138,2024-10-15,2024-10-16,CUST0144,Kabir Desai,Corporate,Ahmedabad,Gujarat,West,Technology,Accessories,Keyboard,6965.05,7,0.2,139.3,Debit Card,October,2024,Tuesday,1.9999856426012736
ORD100139,2024-04-19,2024-04-20,CUST0073,Arjun Nair,Home Office,Bengaluru,Karnataka,South,Technology,Phone,Smartphone,7041.5,7,0.2,140.83,Cash,April,2024,Friday,2.0
ORD100140,2023-08-23,2023-08-29,CUST0370,Ishita Mehta,Home Office,Mumbai,Maharashtra,West,Furniture,Table,Study Table,2672.1,6,0.3,-80.16,UPI,August,2023,Wednesday,-2.9998877287526664
ORD100141,2024-03-05,2024-03-07,CUST0401,Yash Mehta,Corporate,Bengaluru,Karnataka,South,Furniture,Table,Study Table,6253.53,1,0.15,281.41,Net Banking,March,2024,Tuesday,4.5000183896135475
ORD100142,2024-11-22,2024-11-28,CUST0477,Anaya Joshi,Consumer,Bengaluru,Karnataka,South,Furniture,Chair,Office Chair,2587.11,1,0.05,245.78,Credit Card,November,2024,Friday,9.50017587191886
ORD100143,2023-07-24,2023-07-29,CUST0179,Neha Nair,Corporate,Chennai,Tamil Nadu,South,Technology,Accessories,Keyboard,259.45,9,0.1,18.16,Net Banking,July,2023,Monday,6.999421853921758
ORD100144,2023-12-18,2023-12-22,CUST0380,Karan Gupta,Home Office,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,7318.15,2,0.2,146.36,Debit Card,December,2023,Monday,1.9999590060329457
ORD100145,2024-10-14,2024-10-15,CUST0130,Arjun Desai,Corporate,Ahmedabad,Gujarat,West,Technology,Laptop,Business Laptop,9162.81,7,0.3,-274.88,Debit Card,October,2024,Monday,-2.99995307116485
ORD100146,2024-08-17,2024-08-20,CUST0056,Ishita Singh,Home Office,Bengaluru,Karnataka,South,Office Supplies,Binder,Ring Binder,4674.95,7,0.05,444.12,Credit Card,August,2024,Saturday,9.499994652349224
ORD100147,2023-03-12,2023-03-18,CUST0099,Nisha Kumar,Home Office,Delhi,Delhi,North,Technology,Accessories,Wireless Mouse,4734.2,7,0.1,331.39,Net Banking,March,2023,Sunday,6.999915508428034
ORD100148,2024-10-27,2024-10-29,CUST0400,Nisha Joshi,Consumer,Jaipur,Rajasthan,North,Office Supplies,Pen,Gel Pen Box,9830.62,5,0.3,-294.92,Credit Card,October,2024,Sunday,-3.000014241217746
ORD100149,2024-05-08,2024-05-09,CUST0413,Arjun Joshi,Consumer,Bhubaneswar,Odisha,East,Furniture,Table,Study Table,4900.7,8,0.2,98.01,UPI,May,2024,Wednesday,1.9999183790070807
ORD100150,2024-11-06,2024-11-09,CUST0079,Priya Desai,Consumer,Mumbai,Maharashtra,West,Office Supplies,Storage,Plastic Storage Box,5353.41,3,0.1,374.74,Net Banking,November,2024,Wednesday,7.000024283587471
ORD100151,2023-01-16,2023-01-22,CUST0006,Kabir Shah,Home Office,Jaipur,Rajasthan,North,Furniture,Bookcase,Wooden Bookcase,5827.02,2,0.05,553.57,Credit Card,January,2023,Monday,9.500053200435215
ORD100152,2024-04-07,2024-04-10,CUST0402,Vivaan Gupta,Corporate,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,7901.93,9,0.1,553.14,Credit Card,April,2024,Sunday,7.000062010167136
ORD100153,2024-05-21,2024-05-27,CUST0110,Rohan Verma,Home Office,Mumbai,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,4248.48,5,0.05,403.61,Cash,May,2024,Tuesday,9.500103566452003
ORD100154,2024-05-19,2024-05-24,CUST0030,Nisha Verma,Consumer,Guwahati,Assam,East,Furniture,Chair,Office Chair,1729.7,8,0.2,34.59,UPI,May,2024,Sunday,1.9997687460253224
ORD100155,2023-06-14,2023-06-17,CUST0240,Nisha Singh,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,1887.14,2,0.1,132.1,UPI,June,2023,Wednesday,7.000010598047838
ORD100156,2023-01-22,2023-01-27,CUST0024,Rahul Shah,Home Office,Hyderabad,Telangana,South,Furniture,Chair,Office Chair,2212.28,1,0.15,99.55,Credit Card,January,2023,Sunday,4.499882474189524
ORD100157,2023-12-13,2023-12-14,CUST0442,Sneha Joshi,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Binder,Ring Binder,4408.38,5,0.15,198.38,Debit Card,December,2023,Wednesday,4.5000657838026665
ORD100158,2024-07-21,2024-07-22,CUST0424,Priya Singh,Corporate,Hyderabad,Telangana,South,Furniture,Table,Study Table,9844.44,9,0.2,196.89,Debit Card,July,2024,Sunday,2.000012189621756
ORD100159,2023-07-28,2023-08-03,CUST0253,Neha Joshi,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Storage,Plastic Storage Box,5905.87,3,0.3,-177.18,UPI,July,2023,Friday,-3.000066035994697
ORD100160,2023-02-11,2023-02-15,CUST0371,Yash Kumar,Home Office,Ahmedabad,Gujarat,West,Furniture,Table,Study Table,161.49,2,0.05,15.34,Cash,February,2023,Saturday,9.49904018824695
ORD100161,2024-09-15,2024-09-21,CUST0031,Yash Nair,Consumer,Bhubaneswar,Odisha,East,Office Supplies,Paper,A4 Paper Pack,490.79,4,0.3,-14.72,Cash,September,2024,Sunday,-2.9992461134089936
ORD100162,2024-10-02,2024-10-04,CUST0052,Anaya Patel,Corporate,Mumbai,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,8732.03,6,0.05,829.54,Debit Card,October,2024,Wednesday,9.499967361541358
ORD100163,2024-07-29,2024-08-04,CUST0133,Priya Mehta,Corporate,Ahmedabad,Gujarat,West,Furniture,Chair,Office Chair,5706.69,7,0.2,114.13,UPI,July,2024,Monday,1.9999334114872196
ORD100164,2024-05-24,2024-05-29,CUST0268,Diya Shah,Corporate,Kolkata,West Bengal,East,Office Supplies,Pen,Gel Pen Box,765.47,8,0.3,-22.96,Cash,May,2024,Friday,-2.9994643813604713
ORD100165,2024-08-31,2024-09-05,CUST0481,Vivaan Verma,Corporate,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,2201.54,8,0.05,209.15,UPI,August,2024,Saturday,9.50016806417326
ORD100166,2024-03-13,2024-03-14,CUST0005,Neha Shah,Consumer,Mumbai,Maharashtra,West,Technology,Accessories,Keyboard,2826.91,1,0.2,56.54,Credit Card,March,2024,Wednesday,2.000063673763933
ORD100167,2024-04-06,2024-04-12,CUST0382,Anaya Patel,Corporate,Guwahati,Assam,East,Office Supplies,Binder,Ring Binder,3002.12,2,0.2,60.04,Cash,April,2024,Saturday,1.9999200564934114
ORD100168,2024-04-16,2024-04-22,CUST0478,Arjun Patel,Home Office,Ahmedabad,Gujarat,West,Technology,Laptop,Business Laptop,8844.99,1,0.3,-265.35,Net Banking,April,2024,Tuesday,-3.0000033917505844
ORD100169,2023-03-23,2023-03-27,CUST0160,Priya Nair,Consumer,Hyderabad,Telangana,South,Office Supplies,Paper,A4 Paper Pack,3738.9,6,0.2,74.78,Cash,March,2023,Thursday,2.0000534916686727
ORD100170,2024-04-26,2024-05-02,CUST0086,Vivaan Shah,Corporate,Bhubaneswar,Odisha,East,Technology,Accessories,Keyboard,3918.8,8,0.15,176.35,Debit Card,April,2024,Friday,4.500102072062876
ORD100171,2024-08-03,2024-08-06,CUST0150,Arjun Patel,Home Office,Bhubaneswar,Odisha,East,Office Supplies,Storage,Plastic Storage Box,7284.52,10,0.0,874.14,Credit Card,August,2024,Saturday,11.999967053422873
ORD100172,2024-09-07,2024-09-10,CUST0300,Meera Gupta,Corporate,Bengaluru,Karnataka,South,Office Supplies,Pen,Gel Pen Box,7737.31,10,0.05,735.04,Cash,September,2024,Saturday,9.499942486471395
ORD100173,2023-10-18,2023-10-24,CUST0001,Rahul Singh,Corporate,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,8348.99,5,0.2,166.98,Credit Card,October,2023,Wednesday,2.000002395499336
ORD100174,2023-10-08,2023-10-13,CUST0351,Nisha Joshi,Home Office,Mumbai,Maharashtra,West,Office Supplies,Pen,Gel Pen Box,2084.26,7,0.3,-62.53,Credit Card,October,2023,Sunday,-3.000105553050003
ORD100175,2023-11-13,2023-11-18,CUST0030,Yash Verma,Home Office,Delhi,Delhi,North,Furniture,Bookcase,Wooden Bookcase,7937.48,1,0.15,357.19,Net Banking,November,2023,Monday,4.500042834753599
ORD100176,2023-03-31,2023-04-05,CUST0413,Sneha Shah,Consumer,Bengaluru,Karnataka,South,Office Supplies,Storage,Plastic Storage Box,3277.83,9,0.2,65.56,Net Banking,March,2023,Friday,2.000103727160957
ORD100177,2023-07-26,2023-07-28,CUST0109,Kabir Shah,Consumer,Guwahati,Assam,East,Furniture,Table,Study Table,5687.86,10,0.15,255.95,Net Banking,July,2023,Wednesday,4.499934949172448
ORD100178,2023-06-02,2023-06-04,CUST0023,Nisha Joshi,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Pen,Gel Pen Box,1645.93,2,0.2,32.92,UPI,June,2023,Friday,2.0000850582953102
ORD100179,2023-12-20,2023-12-23,CUST0266,Aarav Shah,Consumer,Delhi,Delhi,North,Office Supplies,Pen,Gel Pen Box,5715.12,10,0.1,400.06,Debit Card,December,2023,Wednesday,7.000027995912597
ORD100180,2024-03-12,2024-03-13,CUST0485,Karan Nair,Home Office,Pune,Maharashtra,West,Furniture,Chair,Office Chair,2089.79,6,0.05,198.53,Cash,March,2024,Tuesday,9.499997607415098
ORD100181,2023-03-27,2023-03-28,CUST0027,Diya Kumar,Corporate,Guwahati,Assam,East,Furniture,Table,Study Table,8643.41,2,0.3,-259.3,Cash,March,2023,Monday,-2.999973390131904
ORD100182,2023-05-03,2023-05-09,CUST0492,Rohan Singh,Corporate,Kolkata,West Bengal,East,Technology,Laptop,Business Laptop,3991.87,9,0.15,179.63,Credit Card,May,2023,Wednesday,4.4998960386986555
ORD100183,2024-01-15,2024-01-17,CUST0370,Ishita Mehta,Consumer,Jaipur,Rajasthan,North,Furniture,Chair,Office Chair,9055.27,9,0.0,1086.63,Debit Card,January,2024,Monday,11.999973496096748
ORD100184,2024-06-09,2024-06-15,CUST0379,Nisha Patel,Consumer,Pune,Maharashtra,West,Furniture,Chair,Office Chair,6801.2,4,0.1,476.08,Net Banking,June,2024,Sunday,6.999941186849378
ORD100185,2024-08-28,2024-09-01,CUST0389,Neha Verma,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,3812.33,2,0.15,171.55,Credit Card,August,2024,Wednesday,4.49987278121254
ORD100186,2024-03-27,2024-03-29,CUST0414,Vivaan Patel,Corporate,Guwahati,Assam,East,Technology,Laptop,Business Laptop,9284.02,3,0.05,881.98,UPI,March,2024,Wednesday,9.499979534727412
ORD100187,2024-09-25,2024-09-28,CUST0456,Vivaan Verma,Consumer,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,9725.88,8,0.1,680.81,Credit Card,September,2024,Wednesday,6.999983549046461
ORD100188,2024-05-03,2024-05-04,CUST0322,Sneha Mehta,Corporate,Delhi,Delhi,North,Office Supplies,Paper,A4 Paper Pack,7165.87,3,0.2,143.32,Credit Card,May,2024,Friday,2.0000362831030984
ORD100189,2024-03-25,2024-03-27,CUST0137,Meera Desai,Consumer,Pune,Maharashtra,West,Technology,Accessories,Wireless Mouse,8411.68,10,0.1,588.82,Credit Card,March,2024,Monday,7.000028531755845
ORD100190,2023-09-24,2023-09-28,CUST0056,Rahul Verma,Corporate,Mumbai,Maharashtra,West,Technology,Laptop,Business Laptop,5643.43,4,0.1,395.04,UPI,September,2023,Sunday,6.99999822802799
ORD100191,2023-09-21,2023-09-23,CUST0497,Sneha Desai,Corporate,Delhi,Delhi,North,Technology,Laptop,Business Laptop,2965.34,7,0.05,281.71,UPI,September,2023,Thursday,9.500091051953568
ORD100192,2023-10-28,2023-10-30,CUST0328,Aarav Verma,Home Office,Lucknow,Uttar Pradesh,North,Office Supplies,Binder,Ring Binder,119.04,8,0.2,2.38,Debit Card,October,2023,Saturday,1.9993279569892473
ORD100193,2023-07-10,2023-07-13,CUST0223,Diya Desai,Consumer,Jaipur,Rajasthan,North,Office Supplies,Binder,Ring Binder,8449.38,3,0.2,168.99,Credit Card,July,2023,Monday,2.000028404450978
ORD100194,2024-12-29,2024-12-31,CUST0101,Rohan Shah,Home Office,Guwahati,Assam,East,Furniture,Table,Study Table,2139.72,3,0.2,42.79,Credit Card,December,2024,Sunday,1.9997943656179313
ORD100195,2024-08-19,2024-08-22,CUST0104,Aarav Shah,Home Office,Guwahati,Assam,East,Office Supplies,Pen,Gel Pen Box,5232.75,1,0.1,366.29,Debit Card,August,2024,Monday,6.9999522239740095
ORD100196,2023-10-16,2023-10-22,CUST0443,Nisha Shah,Consumer,Bengaluru,Karnataka,South,Furniture,Chair,Office Chair,2558.57,5,0.2,51.17,Debit Card,October,2023,Monday,1.999945281934831
ORD100197,2023-02-07,2023-02-09,CUST0360,Sneha Nair,Home Office,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,9690.48,8,0.0,1162.86,UPI,February,2023,Tuesday,12.000024766575029
ORD100198,2024-01-01,2024-01-07,CUST0126,Rahul Desai,Home Office,Ahmedabad,Gujarat,West,Furniture,Chair,Office Chair,4519.74,8,0.0,542.37,Net Banking,January,2024,Monday,12.000026550199792
ORD100199,2024-07-04,2024-07-06,CUST0011,Ishita Shah,Consumer,Kolkata,West Bengal,East,Technology,Phone,Smartphone,3187.94,2,0.2,63.76,UPI,July,2024,Thursday,2.0000376418627703
ORD100200,2023-01-20,2023-01-21,CUST0475,Kabir Singh,Consumer,Kolkata,West Bengal,East,Office Supplies,Pen,Gel Pen Box,2459.84,9,0.15,110.69,UPI,January,2023,Friday,4.499886171458306
ORD100201,2023-12-26,2023-12-27,CUST0368,Anaya Patel,Corporate,Mumbai,Maharashtra,West,Furniture,Table,Study Table,5057.48,10,0.1,354.02,UPI,December,2023,Tuesday,6.9999288183047685
ORD100202,2023-05-05,2023-05-06,CUST0208,Vivaan Kumar,Home Office,Delhi,Delhi,North,Technology,Phone,Smartphone,4674.34,10,0.15,210.35,Credit Card,May,2023,Friday,4.500100548954505
ORD100203,2023-01-19,2023-01-25,CUST0200,Meera Nair,Home Office,Chennai,Tamil Nadu,South,Technology,Accessories,Keyboard,7791.38,1,0.1,545.4,Cash,January,2023,Thursday,7.00004363796914
ORD100204,2023-09-04,2023-09-07,CUST0367,Meera Nair,Corporate,Bengaluru,Karnataka,South,Office Supplies,Paper,A4 Paper Pack,5222.01,6,0.3,-156.66,Debit Card,September,2023,Monday,-2.999994255085685
ORD100205,2023-09-13,2023-09-17,CUST0340,Aarav Joshi,Consumer,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,4387.1,6,0.2,87.74,UPI,September,2023,Wednesday,1.9999544117982264
ORD100206,2023-08-19,2023-08-21,CUST0216,Yash Verma,Home Office,Ahmedabad,Gujarat,West,Technology,Laptop,Business Laptop,2731.14,10,0.3,-81.93,Net Banking,August,2023,Saturday,-2.999846218062787
ORD100207,2023-10-07,2023-10-13,CUST0278,Diya Nair,Consumer,Jaipur,Rajasthan,North,Technology,Laptop,Business Laptop,2442.86,7,0.0,293.14,Debit Card,October,2023,Saturday,11.99986900600116
ORD100208,2023-04-26,2023-04-29,CUST0178,Anaya Shah,Consumer,Kolkata,West Bengal,East,Office Supplies,Storage,Plastic Storage Box,4717.53,2,0.2,94.35,Credit Card,April,2023,Wednesday,1.9999872814799269
ORD100209,2024-03-26,2024-03-27,CUST0262,Vivaan Singh,Corporate,Kolkata,West Bengal,East,Furniture,Table,Study Table,7385.72,4,0.3,-221.57,Net Banking,March,2024,Tuesday,-2.9999783365738204
ORD100210,2023-10-22,2023-10-26,CUST0313,Ishita Desai,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Storage,Plastic Storage Box,8928.91,8,0.1,625.02,Net Banking,October,2023,Sunday,6.999958561571345
ORD100211,2024-05-04,2024-05-08,CUST0420,Priya Patel,Consumer,Lucknow,Uttar Pradesh,North,Technology,Phone,Smartphone,5504.56,9,0.2,110.09,Cash,May,2024,Saturday,1.9999781998924528
ORD100212,2023-01-13,2023-01-16,CUST0084,Ishita Joshi,Home Office,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,8795.89,5,0.05,835.61,Debit Card,January,2023,Friday,9.50000511602578
ORD100213,2023-02-28,2023-03-01,CUST0082,Rohan Nair,Corporate,Hyderabad,Telangana,South,Office Supplies,Paper,A4 Paper Pack,3940.08,9,0.15,177.3,Debit Card,February,2023,Tuesday,4.499908631296827
ORD100214,2023-04-22,2023-04-27,CUST0116,Vivaan Desai,Corporate,Bhubaneswar,Odisha,East,Furniture,Chair,Office Chair,6201.34,4,0.1,434.09,Net Banking,April,2023,Saturday,6.999938722921175
ORD100215,2023-04-08,2023-04-14,CUST0439,Nisha Singh,Home Office,Guwahati,Assam,East,Office Supplies,Binder,Ring Binder,8721.18,7,0.0,1046.54,Cash,April,2023,Saturday,11.999981653858766
ORD100216,2024-07-17,2024-07-22,CUST0061,Nisha Desai,Home Office,Pune,Maharashtra,West,Furniture,Table,Study Table,6112.6,10,0.15,275.07,Cash,July,2024,Wednesday,4.500049078951673
ORD100217,2024-12-10,2024-12-14,CUST0148,Sneha Singh,Corporate,Bengaluru,Karnataka,South,Office Supplies,Pen,Gel Pen Box,166.94,6,0.3,-5.01,Cash,December,2024,Tuesday,-3.001078231700012
ORD100218,2024-01-25,2024-01-29,CUST0154,Anaya Kumar,Corporate,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,5857.67,7,0.0,702.92,Debit Card,January,2024,Thursday,11.999993171346285
ORD100219,2023-11-28,2023-12-03,CUST0430,Ishita Joshi,Consumer,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,2639.83,1,0.15,118.79,Debit Card,November,2023,Tuesday,4.49991097911608
ORD100220,2024-07-03,2024-07-06,CUST0276,Meera Kumar,Home Office,Guwahati,Assam,East,Office Supplies,Pen,Gel Pen Box,4696.06,7,0.0,563.53,Net Banking,July,2024,Wednesday,12.000059624451135
ORD100221,2024-11-23,2024-11-26,CUST0232,Aarav Shah,Home Office,Delhi,Delhi,North,Technology,Accessories,Keyboard,5059.0,6,0.3,-151.77,Net Banking,November,2024,Saturday,-3.0000000000000004
ORD100222,2024-08-10,2024-08-12,CUST0451,Kabir Desai,Corporate,Bengaluru,Karnataka,South,Furniture,Bookcase,Wooden Bookcase,3498.47,10,0.2,69.97,UPI,August,2024,Saturday,2.000017150354298
ORD100223,2023-06-24,2023-06-27,CUST0163,Sneha Shah,Corporate,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,6929.88,5,0.2,138.6,Cash,June,2023,Saturday,2.000034632634331
ORD100224,2024-10-08,2024-10-10,CUST0269,Priya Kumar,Consumer,Chennai,Tamil Nadu,South,Technology,Accessories,Keyboard,695.68,3,0.2,13.91,Net Banking,October,2024,Tuesday,1.9994825206991722
ORD100225,2023-04-20,2023-04-23,CUST0292,Diya Desai,Consumer,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,138.74,9,0.1,9.71,Cash,April,2023,Thursday,6.998702609197059
ORD100226,2023-04-11,2023-04-16,CUST0008,Aarav Gupta,Consumer,Hyderabad,Telangana,South,Office Supplies,Storage,Plastic Storage Box,5191.93,9,0.05,493.23,Net Banking,April,2023,Tuesday,9.499935476788016
ORD100227,2023-07-23,2023-07-27,CUST0309,Neha Mehta,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,1091.03,1,0.05,103.65,Net Banking,July,2023,Sunday,9.500197061492353
ORD100228,2024-05-17,2024-05-21,CUST0314,Meera Patel,Home Office,Ahmedabad,Gujarat,West,Office Supplies,Storage,Plastic Storage Box,7183.03,3,0.1,502.81,Debit Card,May,2024,Friday,6.999970764426712
ORD100229,2023-06-23,2023-06-24,CUST0137,Neha Nair,Consumer,Lucknow,Uttar Pradesh,North,Technology,Accessories,Keyboard,3918.0,10,0.0,470.16,Credit Card,June,2023,Friday,12.000000000000002
ORD100230,2024-02-10,2024-02-15,CUST0392,Diya Verma,Consumer,Kolkata,West Bengal,East,Technology,Phone,Smartphone,535.39,4,0.2,10.71,Credit Card,February,2024,Saturday,2.00041091540746
ORD100231,2023-11-19,2023-11-20,CUST0461,Karan Singh,Corporate,Kolkata,West Bengal,East,Furniture,Table,Study Table,2504.99,2,0.15,112.72,Net Banking,November,2023,Sunday,4.499818362548353
ORD100232,2023-08-15,2023-08-19,CUST0159,Yash Verma,Consumer,Delhi,Delhi,North,Technology,Phone,Smartphone,3648.12,3,0.05,346.57,UPI,August,2023,Tuesday,9.499961624069384
ORD100233,2023-10-25,2023-10-29,CUST0288,Sneha Shah,Corporate,Chennai,Tamil Nadu,South,Furniture,Table,Study Table,6547.69,7,0.0,785.72,Cash,October,2023,Wednesday,11.999957236827035
ORD100234,2023-12-26,2023-12-31,CUST0126,Yash Gupta,Corporate,Jaipur,Rajasthan,North,Furniture,Chair,Office Chair,445.67,7,0.3,-13.37,UPI,December,2023,Tuesday,-2.9999775618731346
ORD100235,2023-12-16,2023-12-18,CUST0124,Vivaan Shah,Consumer,Jaipur,Rajasthan,North,Office Supplies,Binder,Ring Binder,4488.76,9,0.05,426.43,Credit Card,December,2023,Saturday,9.499950988691754
ORD100236,2024-01-12,2024-01-15,CUST0111,Yash Desai,Home Office,Kolkata,West Bengal,East,Technology,Accessories,Wireless Mouse,5097.81,8,0.05,484.29,Cash,January,2024,Friday,9.499961748280143
ORD100237,2024-11-22,2024-11-24,CUST0483,Arjun Nair,Corporate,Kolkata,West Bengal,East,Furniture,Bookcase,Wooden Bookcase,4101.09,4,0.2,82.02,Credit Card,November,2024,Friday,1.9999561092294973
ORD100238,2023-05-09,2023-05-10,CUST0348,Rohan Kumar,Corporate,Guwahati,Assam,East,Furniture,Chair,Office Chair,1536.19,10,0.0,184.34,Cash,May,2023,Tuesday,11.999817730879643
ORD100239,2024-12-28,2024-12-29,CUST0356,Anaya Gupta,Corporate,Delhi,Delhi,North,Office Supplies,Paper,A4 Paper Pack,5663.71,2,0.1,396.46,Net Banking,December,2024,Saturday,7.000005296881373
